run_id,aircraft,wait_time,base_service_time,weather_delay_mins,total_turnaround_time,departure_clock_time,cpu_execution_time_sec,replication_id
8,Plane 11,4.07,19.51,0.0,23.58,09:34 AM,0.0051,5
8,Plane 12,9.25,17.31,0.0,26.56,09:42 AM,0.0051,5
8,Plane 10,25.04,22.19,0.0,47.23,09:56 AM,0.0051,5
8,Plane 6,55.01,24.58,0.0,79.59,10:07 AM,0.0051,5
8,Plane 8,62.05,27.96,0.0,90.02,10:24 AM,0.0051,5
8,Plane 14,2.56,23.64,4.83,31.03,10:35 AM,0.0051,5
8,Plane 15,5.5,19.3,0.0,24.8,10:43 AM,0.0051,5
8,Plane 16,10.93,22.55,0.0,33.47,10:58 AM,0.0051,5
8,Plane 13,46.89,32.67,0.0,79.56,11:16 AM,0.0051,5
8,Plane 18,5.78,22.7,0.0,28.48,11:20 AM,0.0051,5
8,Plane 20,15.93,14.86,0.0,30.78,11:31 AM,0.0051,5
8,Plane 21,19.04,15.23,0.0,34.28,11:36 AM,0.0051,5
8,Plane 19,31.9,23.61,0.0,55.51,11:54 AM,0.0051,5
8,Plane 22,1.98,26.05,0.0,28.02,12:20 PM,0.0051,5
8,Plane 17,55.43,20.97,30.13,106.54,12:27 PM,0.0051,5
8,Plane 23,5.64,16.07,0.0,21.71,12:36 PM,0.0051,5
8,Plane 24,-0.0,19.3,0.0,19.3,12:58 PM,0.0051,5
8,Plane 25,-0.0,19.87,8.19,28.07,01:08 PM,0.0051,5
8,Plane 26,2.77,28.96,0.0,31.72,01:27 PM,0.0051,5
8,Plane 27,0.0,32.37,0.0,32.37,01:41 PM,0.0051,5
8,Plane 28,5.07,34.09,0.0,39.15,02:01 PM,0.0051,5
8,Plane 29,-0.0,26.17,0.0,26.17,02:11 PM,0.0051,5
8,Plane 30,-0.0,21.42,0.0,21.42,02:23 PM,0.0051,5
8,Plane 31,1.93,25.42,0.0,27.35,02:37 PM,0.0051,5
8,Plane 32,13.24,29.9,0.0,43.14,02:53 PM,0.0051,5
8,Plane 34,7.23,22.19,0.0,29.41,02:59 PM,0.0051,5
8,Plane 35,4.75,25.02,0.0,29.77,03:18 PM,0.0051,5
8,Plane 39,1.03,21.75,0.0,22.78,03:39 PM,0.0051,5
8,Plane 33,36.25,36.42,7.64,80.31,03:43 PM,0.0051,5
8,Plane 1,0.0,16.64,0.0,16.64,08:18 AM,0.0052,6
8,Plane 2,0.0,18.69,0.0,18.69,08:38 AM,0.0052,6
8,Plane 3,0.0,15.84,0.0,15.84,09:00 AM,0.0052,6
8,Plane 4,0.0,30.0,10.15,40.15,09:25 AM,0.0052,6
8,Plane 5,-0.0,27.75,0.0,27.75,09:47 AM,0.0052,6
8,Plane 6,-0.0,24.99,0.0,24.99,10:01 AM,0.0052,6
8,Plane 7,0.0,20.49,0.0,20.49,10:09 AM,0.0052,6
8,Plane 8,0.0,27.56,0.0,27.56,10:54 AM,0.0052,6
8,Plane 9,0.0,26.08,0.0,26.08,10:57 AM,0.0052,6
8,Plane 10,15.98,23.16,3.07,42.21,11:20 AM,0.0052,6
8,Plane 11,-0.0,29.21,6.74,35.95,11:34 AM,0.0052,6
8,Plane 14,18.26,21.61,0.0,39.87,11:41 AM,0.0052,6
8,Plane 19,4.49,22.37,0.0,26.86,11:56 AM,0.0052,6
8,Plane 17,20.27,23.17,0.0,43.45,12:05 PM,0.0052,6
8,Plane 22,7.64,13.42,0.0,21.06,12:18 PM,0.0052,6
8,Plane 12,58.07,24.1,0.0,82.17,12:20 PM,0.0052,6
8,Plane 23,11.85,15.68,0.0,27.53,12:34 PM,0.0052,6
8,Plane 24,5.9,20.76,0.0,26.67,12:41 PM,0.0052,6
8,Plane 25,18.62,24.44,0.0,43.07,12:58 PM,0.0052,6
8,Plane 26,24.96,25.79,0.0,50.74,01:07 PM,0.0052,6
8,Plane 27,14.1,12.86,0.0,26.96,01:11 PM,0.0052,6
8,Plane 28,5.93,23.85,0.0,29.79,01:31 PM,0.0052,6
8,Plane 21,82.85,25.93,0.0,108.78,01:37 PM,0.0052,6
8,Plane 32,1.98,20.07,0.0,22.05,01:57 PM,0.0052,6
8,Plane 20,109.77,27.14,0.0,136.91,01:58 PM,0.0052,6
8,Plane 34,1.07,18.76,0.0,19.84,02:16 PM,0.0052,6
8,Plane 29,48.36,28.19,0.0,76.55,02:26 PM,0.0052,6
8,Plane 36,6.77,19.52,0.0,26.28,02:35 PM,0.0052,6
8,Plane 37,9.21,16.15,0.0,25.36,02:42 PM,0.0052,6
8,Plane 30,79.29,13.78,14.46,107.52,03:03 PM,0.0052,6
8,Plane 16,203.05,30.17,0.0,233.22,03:12 PM,0.0052,6
8,Plane 40,0.32,17.69,0.0,18.01,03:21 PM,0.0052,6
8,Plane 42,1.58,10.79,0.0,12.37,03:23 PM,0.0052,6
8,Plane 39,19.64,23.47,0.0,43.11,03:45 PM,0.0052,6
8,Plane 41,14.32,24.29,0.0,38.61,03:47 PM,0.0052,6
8,Plane 1,-0.0,31.71,0.0,31.71,08:58 AM,0.005,7
8,Plane 2,0.0,36.72,0.0,36.72,09:06 AM,0.005,7
8,Plane 3,25.21,18.92,0.0,44.13,09:17 AM,0.005,7
8,Plane 4,28.81,20.88,0.0,49.69,09:27 AM,0.005,7
8,Plane 12,0.17,17.05,0.0,17.22,09:34 AM,0.005,7
8,Plane 5,36.93,22.5,0.0,59.43,09:49 AM,0.005,7
8,Plane 6,39.75,23.74,0.0,63.49,09:58 AM,0.005,7
8,Plane 13,8.21,23.96,0.0,32.17,10:13 AM,0.005,7
8,Plane 14,2.73,18.51,0.0,21.24,10:16 AM,0.005,7
8,Plane 17,2.58,17.71,0.0,20.29,10:34 AM,0.005,7
8,Plane 15,14.78,21.9,0.0,36.68,10:35 AM,0.005,7
8,Plane 11,77.55,24.71,0.0,102.26,10:59 AM,0.005,7
8,Plane 10,86.73,27.1,0.0,113.83,11:02 AM,0.005,7
8,Plane 8,121.12,28.0,0.0,149.13,11:27 AM,0.005,7
8,Plane 18,1.31,30.98,0.0,32.29,11:33 AM,0.005,7
8,Plane 20,7.89,15.65,0.0,23.53,11:42 AM,0.005,7
8,Plane 19,24.75,23.72,2.13,50.6,11:59 AM,0.005,7
8,Plane 21,8.04,18.75,0.0,26.78,12:01 PM,0.005,7
8,Plane 23,1.1,28.11,0.0,29.21,12:29 PM,0.005,7
8,Plane 16,114.74,31.7,0.0,146.44,12:31 PM,0.005,7
8,Plane 25,1.58,28.22,0.0,29.8,12:57 PM,0.005,7
8,Plane 7,216.14,30.95,0.84,247.93,01:03 PM,0.005,7
8,Plane 27,6.4,24.84,0.0,31.24,01:22 PM,0.005,7
8,Plane 26,31.42,28.83,0.0,60.25,01:31 PM,0.005,7
8,Plane 24,63.43,34.57,0.0,98.0,01:57 PM,0.005,7
8,Plane 28,11.26,37.05,0.0,48.31,02:08 PM,0.005,7
8,Plane 29,8.74,18.76,10.65,38.14,02:26 PM,0.005,7
8,Plane 30,16.55,12.48,24.57,53.6,02:45 PM,0.005,7
8,Plane 22,149.92,39.36,0.0,189.28,03:05 PM,0.005,7
8,Plane 35,13.4,14.22,0.0,27.62,03:20 PM,0.005,7
8,Plane 9,343.19,32.12,8.32,383.62,03:26 PM,0.005,7
8,Plane 37,1.6,17.76,0.0,19.36,03:37 PM,0.005,7
8,Plane 38,3.96,11.67,0.0,15.63,03:38 PM,0.005,7
8,Plane 33,47.52,18.8,0.0,66.32,03:56 PM,0.005,7
8,Plane 32,50.07,19.76,0.0,69.83,03:57 PM,0.005,7
8,Plane 1,0.0,15.66,0.0,15.66,08:53 AM,0.0053,8
8,Plane 2,0.0,22.91,0.0,22.91,09:04 AM,0.0053,8
8,Plane 3,0.0,25.45,0.0,25.45,09:21 AM,0.0053,8
8,Plane 4,5.17,27.51,0.0,32.68,09:31 AM,0.0053,8
8,Plane 6,13.1,16.28,0.0,29.39,09:37 AM,0.0053,8
8,Plane 7,11.9,25.31,0.0,37.21,09:56 AM,0.0053,8
8,Plane 5,30.48,28.42,0.0,58.9,10:05 AM,0.0053,8
8,Plane 9,7.15,18.36,0.0,25.52,10:15 AM,0.0053,8
8,Plane 8,23.66,19.68,0.0,43.34,10:25 AM,0.0053,8
8,Plane 10,0.0,16.72,0.0,16.72,10:32 AM,0.0053,8
8,Plane 11,0.0,16.87,0.0,16.87,10:42 AM,0.0053,8
8,Plane 13,-0.0,12.82,0.0,12.82,11:00 AM,0.0053,8
8,Plane 12,0.0,24.69,0.0,24.69,11:07 AM,0.0053,8
8,Plane 16,0.2,15.38,0.0,15.58,11:22 AM,0.0053,8
8,Plane 14,11.37,22.75,0.0,34.12,11:23 AM,0.0053,8
8,Plane 15,22.31,20.14,0.0,42.45,11:42 AM,0.0053,8
8,Plane 17,10.21,25.05,0.0,35.27,11:48 AM,0.0053,8
8,Plane 18,10.52,20.82,0.0,31.34,12:03 PM,0.0053,8
8,Plane 20,0.34,22.75,0.0,23.08,12:10 PM,0.0053,8
8,Plane 19,16.67,25.81,0.0,42.48,12:29 PM,0.0053,8
8,Plane 23,11.61,27.49,0.0,39.1,12:38 PM,0.0053,8
8,Plane 21,38.69,27.71,0.0,66.4,12:57 PM,0.0053,8
8,Plane 24,4.39,20.55,0.0,24.94,12:58 PM,0.0053,8
8,Plane 25,11.37,19.51,0.0,30.87,01:16 PM,0.0053,8
8,Plane 26,8.88,26.1,0.0,34.98,01:25 PM,0.0053,8
8,Plane 22,84.69,30.26,0.0,114.95,01:47 PM,0.0053,8
8,Plane 27,10.45,34.75,0.0,45.2,01:59 PM,0.0053,8
8,Plane 30,7.33,20.04,0.0,27.37,02:07 PM,0.0053,8
8,Plane 33,11.24,16.05,0.0,27.29,02:15 PM,0.0053,8
8,Plane 34,4.22,16.34,0.0,20.56,02:23 PM,0.0053,8
8,Plane 29,39.97,24.87,0.0,64.84,02:40 PM,0.0053,8
8,Plane 32,38.32,14.88,14.53,67.73,02:52 PM,0.0053,8
8,Plane 31,60.04,32.46,0.0,92.5,03:13 PM,0.0053,8
8,Plane 36,6.71,25.11,0.0,31.82,03:17 PM,0.0053,8
8,Plane 28,108.04,32.78,0.0,140.83,03:46 PM,0.0053,8
8,Plane 1,0.0,23.4,0.0,23.4,08:23 AM,0.0035,9
8,Plane 3,0.0,13.78,0.0,13.78,08:44 AM,0.0035,9
8,Plane 2,0.0,18.26,15.61,33.87,08:49 AM,0.0035,9
8,Plane 4,12.09,23.8,0.0,35.89,09:08 AM,0.0035,9
8,Plane 5,0.0,24.51,0.0,24.51,09:25 AM,0.0035,9
8,Plane 7,0.0,12.8,0.0,12.8,09:40 AM,0.0035,9
8,Plane 6,0.0,31.61,0.0,31.61,09:41 AM,0.0035,9
8,Plane 8,9.9,20.76,0.0,30.66,10:00 AM,0.0035,9
8,Plane 9,-0.0,17.75,0.0,17.75,10:02 AM,0.0035,9
8,Plane 10,0.0,17.28,0.0,17.28,10:19 AM,0.0035,9
8,Plane 11,0.0,23.44,0.0,23.44,10:33 AM,0.0035,9
8,Plane 12,4.66,21.6,0.0,26.25,10:41 AM,0.0035,9
8,Plane 13,0.0,24.26,0.0,24.26,11:55 AM,0.0035,9
8,Plane 14,-0.0,26.19,0.0,26.19,12:12 PM,0.0035,9
8,Plane 15,0.0,20.13,0.0,20.13,12:32 PM,0.0035,9
8,Plane 16,0.0,15.02,0.0,15.02,01:20 PM,0.0035,9
8,Plane 17,-0.0,30.72,0.0,30.72,01:44 PM,0.0035,9
8,Plane 19,-0.0,18.04,0.0,18.04,02:02 PM,0.0035,9
8,Plane 18,-0.0,21.54,21.03,42.57,02:22 PM,0.0035,9
8,Plane 21,0.0,16.67,0.0,16.67,02:40 PM,0.0035,9
8,Plane 20,-0.0,32.76,0.0,32.76,02:46 PM,0.0035,9
8,Plane 23,0.0,17.51,0.0,17.51,03:25 PM,0.0035,9
8,Plane 1,0.0,35.2,0.42,35.62,08:36 AM,0.0055,10
8,Plane 2,0.0,26.78,0.0,26.78,08:39 AM,0.0055,10
8,Plane 7,1.65,18.96,0.0,20.61,08:58 AM,0.0055,10
8,Plane 4,13.26,18.33,7.59,39.19,09:02 AM,0.0055,10
8,Plane 8,13.51,13.75,0.0,27.25,09:12 AM,0.0055,10
8,Plane 9,4.54,14.82,0.0,19.36,09:16 AM,0.0055,10
8,Plane 10,1.8,19.45,0.0,21.25,09:36 AM,0.0055,10
8,Plane 3,51.04,26.89,0.0,77.93,09:39 AM,0.0055,10
8,Plane 13,3.16,26.43,0.0,29.59,10:02 AM,0.0055,10
8,Plane 6,69.37,28.17,0.0,97.54,10:07 AM,0.0055,10
8,Plane 14,6.76,15.46,0.0,22.21,10:18 AM,0.0055,10
8,Plane 15,4.96,17.92,0.0,22.88,10:25 AM,0.0055,10
8,Plane 16,3.88,19.3,0.0,23.18,10:37 AM,0.0055,10
8,Plane 18,5.12,18.65,0.0,23.77,10:56 AM,0.0055,10
8,Plane 12,55.04,32.18,0.0,87.21,10:57 AM,0.0055,10
8,Plane 19,22.87,21.72,2.25,46.84,11:20 AM,0.0055,10
8,Plane 21,9.72,26.37,0.0,36.09,11:23 AM,0.0055,10
8,Plane 22,1.15,23.24,0.0,24.39,11:43 AM,0.0055,10
8,Plane 17,56.6,27.0,0.0,83.6,11:50 AM,0.0055,10
8,Plane 20,56.35,33.48,0.0,89.82,12:16 PM,0.0055,10
8,Plane 23,5.08,31.84,0.0,36.91,12:22 PM,0.0055,10
8,Plane 11,171.44,39.47,0.0,210.91,12:56 PM,0.0055,10
8,Plane 5,233.65,35.97,16.94,286.56,01:15 PM,0.0055,10
8,Plane 24,0.0,24.12,0.0,24.12,01:30 PM,0.0055,10
8,Plane 25,0.0,26.02,0.0,26.02,01:53 PM,0.0055,10
8,Plane 26,0.0,23.75,0.0,23.75,02:00 PM,0.0055,10
8,Plane 27,8.52,20.38,0.0,28.91,02:14 PM,0.0055,10
8,Plane 30,6.5,14.69,0.0,21.19,02:15 PM,0.0055,10
8,Plane 32,0.09,22.87,0.0,22.96,02:37 PM,0.0055,10
8,Plane 31,8.27,24.2,0.0,32.48,02:39 PM,0.0055,10
8,Plane 29,45.64,31.23,0.0,76.87,03:08 PM,0.0055,10
8,Plane 34,13.17,16.09,0.0,29.26,03:24 PM,0.0055,10
8,Plane 28,53.96,24.14,23.8,101.9,03:27 PM,0.0055,10
8,Plane 33,43.52,19.57,0.0,63.09,03:44 PM,0.0055,10
8,Plane 35,32.0,19.77,0.0,51.77,03:47 PM,0.0055,10
9,Plane 1,0.0,14.54,0.0,14.54,08:24 AM,0.0064,1
9,Plane 3,0.81,15.08,0.0,15.9,08:39 AM,0.0064,1
9,Plane 2,-0.0,36.27,0.0,36.27,08:46 AM,0.0064,1
9,Plane 5,12.67,17.08,0.0,29.74,08:56 AM,0.0064,1
9,Plane 9,2.16,20.13,0.0,22.29,09:07 AM,0.0064,1
9,Plane 12,0.24,17.4,0.0,17.64,09:13 AM,0.0064,1
9,Plane 6,38.01,21.54,0.0,59.55,09:28 AM,0.0064,1
9,Plane 10,26.46,25.81,0.0,52.27,09:39 AM,0.0064,1
9,Plane 15,2.81,18.68,2.73,24.22,09:49 AM,0.0064,1
9,Plane 4,73.23,26.51,0.0,99.74,10:06 AM,0.0064,1
9,Plane 7,74.53,28.56,0.0,103.09,10:18 AM,0.0064,1
9,Plane 19,1.74,20.87,0.0,22.61,10:26 AM,0.0064,1
9,Plane 21,6.58,21.08,0.0,27.67,10:48 AM,0.0064,1
9,Plane 17,20.79,29.91,0.0,50.7,10:48 AM,0.0064,1
9,Plane 14,98.62,30.01,0.0,128.63,11:18 AM,0.0064,1
9,Plane 11,115.19,19.16,11.78,146.13,11:19 AM,0.0064,1
9,Plane 23,25.25,17.36,0.0,42.61,11:35 AM,0.0064,1
9,Plane 26,2.79,18.15,0.0,20.94,11:37 AM,0.0064,1
9,Plane 24,33.33,19.81,0.0,53.15,11:55 AM,0.0064,1
9,Plane 30,4.71,20.67,0.0,25.38,11:58 AM,0.0064,1
9,Plane 33,0.27,16.33,0.0,16.6,12:14 PM,0.0064,1
9,Plane 28,35.45,22.74,0.0,58.19,12:17 PM,0.0064,1
9,Plane 37,9.13,17.73,0.0,26.86,12:32 PM,0.0064,1
9,Plane 35,17.87,21.78,0.0,39.65,12:39 PM,0.0064,1
9,Plane 40,12.69,11.66,0.0,24.34,12:43 PM,0.0064,1
9,Plane 41,9.04,21.04,0.0,30.08,01:00 PM,0.0064,1
9,Plane 39,32.49,26.15,0.0,58.64,01:10 PM,0.0064,1
9,Plane 25,115.46,26.2,0.0,141.66,01:26 PM,0.0064,1
9,Plane 38,62.66,26.78,0.0,89.44,01:36 PM,0.0064,1
9,Plane 42,14.32,21.8,0.0,36.12,01:48 PM,0.0064,1
9,Plane 45,8.38,22.54,0.0,30.91,01:59 PM,0.0064,1
9,Plane 47,8.12,25.73,0.0,33.85,02:14 PM,0.0064,1
9,Plane 43,46.57,25.77,0.0,72.34,02:25 PM,0.0064,1
9,Plane 49,11.47,19.97,0.0,31.44,02:34 PM,0.0064,1
9,Plane 46,47.09,15.64,10.29,73.02,02:51 PM,0.0064,1
9,Plane 54,5.07,16.99,0.0,22.07,02:51 PM,0.0064,1
9,Plane 55,13.55,19.81,0.0,33.36,03:10 PM,0.0064,1
9,Plane 50,42.61,26.0,0.0,68.62,03:17 PM,0.0064,1
9,Plane 57,12.77,16.72,0.0,29.49,03:27 PM,0.0064,1
9,Plane 56,23.17,16.77,0.0,39.94,03:34 PM,0.0064,1
9,Plane 63,4.48,14.66,0.0,19.14,03:42 PM,0.0064,1
9,Plane 64,4.1,17.29,0.0,21.4,03:51 PM,0.0064,1
9,Plane 1,0.0,30.09,0.0,30.09,08:30 AM,0.0069,2
9,Plane 2,0.0,34.76,0.0,34.76,08:36 AM,0.0069,2
9,Plane 4,13.96,12.14,0.0,26.1,08:42 AM,0.0069,2
9,Plane 3,22.86,18.53,0.0,41.4,08:54 AM,0.0069,2
9,Plane 5,21.73,25.85,0.0,47.58,09:08 AM,0.0069,2
9,Plane 10,4.63,17.15,3.27,25.05,09:15 AM,0.0069,2
9,Plane 11,12.81,15.41,0.0,28.22,09:23 AM,0.0069,2
9,Plane 13,8.0,19.76,0.0,27.76,09:34 AM,0.0069,2
9,Plane 9,35.59,21.34,0.0,56.92,09:44 AM,0.0069,2
9,Plane 12,28.91,27.74,0.0,56.65,10:02 AM,0.0069,2
9,Plane 7,62.98,31.11,0.0,94.1,10:16 AM,0.0069,2
9,Plane 17,7.96,18.56,0.0,26.53,10:21 AM,0.0069,2
9,Plane 20,4.66,24.4,0.0,29.06,10:40 AM,0.0069,2
9,Plane 21,1.22,26.16,0.0,27.37,10:47 AM,0.0069,2
9,Plane 22,2.74,14.13,0.0,16.87,10:54 AM,0.0069,2
9,Plane 25,2.98,13.85,0.0,16.83,11:01 AM,0.0069,2
9,Plane 24,13.03,17.01,0.0,30.04,11:11 AM,0.0069,2
9,Plane 26,11.03,17.14,0.0,28.16,11:18 AM,0.0069,2
9,Plane 31,1.31,12.25,0.0,13.56,11:30 AM,0.0069,2
9,Plane 28,14.17,22.4,0.0,36.58,11:34 AM,0.0069,2
9,Plane 30,15.89,21.31,0.0,37.2,11:51 AM,0.0069,2
9,Plane 33,16.66,21.96,0.0,38.62,11:55 AM,0.0069,2
9,Plane 34,17.75,18.05,0.0,35.8,12:09 PM,0.0069,2
9,Plane 36,3.59,15.03,0.0,18.62,12:10 PM,0.0069,2
9,Plane 27,73.13,21.51,4.72,99.36,12:36 PM,0.0069,2
9,Plane 32,53.71,29.08,0.0,82.79,12:40 PM,0.0069,2
9,Plane 45,5.49,13.83,0.0,19.33,12:49 PM,0.0069,2
9,Plane 44,9.86,18.17,0.0,28.03,12:58 PM,0.0069,2
9,Plane 48,8.27,16.24,0.0,24.51,01:06 PM,0.0069,2
9,Plane 47,17.81,17.88,0.0,35.68,01:16 PM,0.0069,2
9,Plane 49,5.12,17.73,0.0,22.85,01:23 PM,0.0069,2
9,Plane 46,36.01,18.23,0.0,54.24,01:34 PM,0.0069,2
9,Plane 41,62.3,13.73,7.37,83.4,01:45 PM,0.0069,2
9,Plane 54,1.21,11.24,0.0,12.45,01:56 PM,0.0069,2
9,Plane 43,70.91,25.23,0.0,96.14,01:59 PM,0.0069,2
9,Plane 57,10.26,17.15,0.0,27.41,02:13 PM,0.0069,2
9,Plane 53,20.37,17.9,0.0,38.26,02:17 PM,0.0069,2
9,Plane 62,6.87,18.54,0.0,25.41,02:31 PM,0.0069,2
9,Plane 61,15.58,21.48,0.0,37.06,02:38 PM,0.0069,2
9,Plane 64,9.27,18.19,0.0,27.46,02:50 PM,0.0069,2
9,Plane 56,53.73,22.21,0.0,75.93,03:01 PM,0.0069,2
9,Plane 58,57.26,24.08,0.0,81.34,03:14 PM,0.0069,2
9,Plane 66,7.48,19.29,0.0,26.77,03:20 PM,0.0069,2
9,Plane 68,1.94,12.33,0.0,14.28,03:26 PM,0.0069,2
9,Plane 67,20.98,20.15,0.0,41.14,03:40 PM,0.0069,2
9,Plane 69,5.9,24.53,0.0,30.42,03:51 PM,0.0069,2
9,Plane 1,-0.0,13.57,0.0,13.57,08:20 AM,0.0066,3
9,Plane 2,0.0,19.42,5.79,25.21,08:43 AM,0.0066,3
9,Plane 3,-0.0,16.31,0.0,16.31,08:47 AM,0.0066,3
9,Plane 4,3.09,20.36,0.0,23.45,09:03 AM,0.0066,3
9,Plane 5,0.0,25.78,0.0,25.78,09:15 AM,0.0066,3
9,Plane 6,0.0,14.91,0.0,14.91,09:27 AM,0.0066,3
9,Plane 7,0.0,24.45,0.0,24.45,10:20 AM,0.0066,3
9,Plane 8,-0.0,33.53,0.0,33.53,10:29 AM,0.0066,3
9,Plane 12,9.12,25.25,0.0,34.36,10:45 AM,0.0066,3
9,Plane 11,26.46,25.77,0.0,52.24,10:55 AM,0.0066,3
9,Plane 16,2.55,26.31,0.0,28.86,11:11 AM,0.0066,3
9,Plane 17,9.98,26.0,0.0,35.98,11:21 AM,0.0066,3
9,Plane 19,3.69,20.21,0.0,23.9,11:31 AM,0.0066,3
9,Plane 14,52.27,26.5,0.0,78.77,11:48 AM,0.0066,3
9,Plane 24,2.42,17.82,0.0,20.25,11:49 AM,0.0066,3
9,Plane 23,19.33,14.76,4.81,38.89,12:07 PM,0.0066,3
9,Plane 26,8.38,22.1,0.0,30.48,12:11 PM,0.0066,3
9,Plane 27,15.55,22.8,0.0,38.36,12:30 PM,0.0066,3
9,Plane 25,36.23,25.38,0.0,61.6,12:37 PM,0.0066,3
9,Plane 35,0.01,16.03,0.0,16.04,12:46 PM,0.0066,3
9,Plane 37,1.46,14.18,0.0,15.65,12:51 PM,0.0066,3
9,Plane 36,14.08,18.34,0.0,32.41,01:04 PM,0.0066,3
9,Plane 34,29.13,20.35,0.0,49.48,01:11 PM,0.0066,3
9,Plane 40,7.85,13.25,0.0,21.1,01:18 PM,0.0066,3
9,Plane 44,0.52,12.61,0.0,13.13,01:24 PM,0.0066,3
9,Plane 38,37.73,13.76,8.14,59.63,01:39 PM,0.0066,3
9,Plane 46,3.36,18.12,0.0,21.48,01:42 PM,0.0066,3
9,Plane 41,42.44,16.96,8.23,67.64,02:05 PM,0.0066,3
9,Plane 45,21.59,26.35,0.0,47.95,02:08 PM,0.0066,3
9,Plane 48,41.09,26.47,0.0,67.56,02:31 PM,0.0066,3
9,Plane 49,44.54,26.99,0.0,71.53,02:35 PM,0.0066,3
9,Plane 57,15.28,16.11,0.0,31.39,02:47 PM,0.0066,3
9,Plane 58,3.56,18.38,0.0,21.94,02:54 PM,0.0066,3
9,Plane 54,32.63,20.21,0.0,52.85,03:07 PM,0.0066,3
9,Plane 62,1.61,18.82,0.0,20.43,03:12 PM,0.0066,3
9,Plane 64,11.15,17.08,0.0,28.22,03:25 PM,0.0066,3
9,Plane 61,21.3,19.92,0.0,41.22,03:32 PM,0.0066,3
9,Plane 66,3.97,16.51,0.0,20.48,03:41 PM,0.0066,3
9,Plane 56,77.31,20.4,0.0,97.7,03:53 PM,0.0066,3
9,Plane 67,4.62,13.37,0.0,17.99,03:54 PM,0.0066,3
9,Plane 1,0.0,29.38,0.0,29.38,08:30 AM,0.0059,4
9,Plane 2,0.0,30.32,13.43,43.76,08:51 AM,0.0059,4
9,Plane 5,0.06,24.95,0.0,25.01,08:55 AM,0.0059,4
9,Plane 7,16.28,18.65,0.0,34.93,09:10 AM,0.0059,4
9,Plane 6,23.29,22.36,0.0,45.65,09:18 AM,0.0059,4
9,Plane 12,13.52,13.55,7.99,35.06,09:31 AM,0.0059,4
9,Plane 9,34.77,22.93,0.0,57.71,09:41 AM,0.0059,4
9,Plane 15,5.08,22.51,0.0,27.58,09:54 AM,0.0059,4
9,Plane 17,2.5,20.31,0.0,22.81,10:01 AM,0.0059,4
9,Plane 13,55.26,23.42,0.0,78.68,10:17 AM,0.0059,4
9,Plane 18,3.86,16.47,0.0,20.33,10:17 AM,0.0059,4
9,Plane 19,14.75,16.25,0.0,31.0,10:34 AM,0.0059,4
9,Plane 20,14.56,22.67,0.0,37.23,10:40 AM,0.0059,4
9,Plane 21,12.51,19.69,0.0,32.2,10:53 AM,0.0059,4
9,Plane 14,96.0,24.54,0.0,120.54,11:05 AM,0.0059,4
9,Plane 10,124.3,24.6,0.0,148.91,11:18 AM,0.0059,4
9,Plane 3,173.36,28.87,0.0,202.23,11:33 AM,0.0059,4
9,Plane 8,161.47,28.87,0.0,190.34,11:47 AM,0.0059,4
9,Plane 23,3.3,21.85,0.0,25.15,11:55 AM,0.0059,4
9,Plane 24,7.64,21.65,0.0,29.3,12:08 PM,0.0059,4
9,Plane 25,13.91,21.89,0.0,35.8,12:17 PM,0.0059,4
9,Plane 28,10.54,16.34,0.0,26.88,12:25 PM,0.0059,4
9,Plane 31,11.94,17.76,0.0,29.7,12:35 PM,0.0059,4
9,Plane 30,20.28,18.09,0.0,38.37,12:43 PM,0.0059,4
9,Plane 29,37.15,20.54,0.0,57.69,12:56 PM,0.0059,4
9,Plane 32,4.08,20.17,0.0,24.25,01:03 PM,0.0059,4
9,Plane 26,61.44,19.97,7.15,88.57,01:23 PM,0.0059,4
9,Plane 33,7.42,20.47,0.0,27.89,01:23 PM,0.0059,4
9,Plane 35,5.51,26.77,0.0,32.27,01:49 PM,0.0059,4
9,Plane 27,85.65,27.66,0.0,113.31,01:51 PM,0.0059,4
9,Plane 39,10.48,21.66,0.0,32.14,02:11 PM,0.0059,4
9,Plane 41,6.03,21.77,0.0,27.8,02:13 PM,0.0059,4
9,Plane 43,5.39,17.22,0.0,22.61,02:28 PM,0.0059,4
9,Plane 42,10.36,26.21,0.0,36.58,02:39 PM,0.0059,4
9,Plane 47,0.91,19.05,0.0,19.95,02:47 PM,0.0059,4
9,Plane 49,1.63,15.87,0.0,17.5,02:55 PM,0.0059,4
9,Plane 44,23.06,22.55,0.0,45.61,03:10 PM,0.0059,4
9,Plane 53,1.78,22.58,0.0,24.35,03:18 PM,0.0059,4
9,Plane 55,8.12,25.5,0.0,33.62,03:35 PM,0.0059,4
9,Plane 46,51.19,27.79,0.0,78.98,03:45 PM,0.0059,4
9,Plane 1,0.0,33.65,0.0,33.65,08:34 AM,0.0072,5
9,Plane 2,-0.0,28.34,0.0,28.34,08:35 AM,0.0072,5
9,Plane 8,0.05,15.27,0.0,15.32,08:50 AM,0.0072,5
9,Plane 4,21.56,24.72,0.0,46.28,08:59 AM,0.0072,5
9,Plane 6,15.76,19.53,0.0,35.3,09:10 AM,0.0072,5
9,Plane 10,4.91,21.86,0.0,26.77,09:20 AM,0.0072,5
9,Plane 12,0.38,19.94,0.0,20.32,09:30 AM,0.0072,5
9,Plane 9,39.84,24.01,0.0,63.85,09:44 AM,0.0072,5
